video_id, sentence_id, dep_total_original, dep_total_random, total_words
60, 56, 26, 46, 11
60, 57, 9, 13, 7
60, 58, 22, 25, 8
60, 59, 64, 131, 18
60, 62, 23, 51, 11
60, 64, 6, 10, 5
60, 65, 14, 21, 8
60, 66, 22, 25, 10
60, 67, 47, 91, 18
60, 70, 33, 46, 12
60, 71, 29, 47, 11
60, 72, 11, 17, 7
60, 73, 33, 43, 12
60, 74, 34, 44, 12
60, 77, 11, 20, 7
60, 78, 28, 59, 12
60, 79, 17, 25, 9
60, 84, 18, 26, 9
60, 87, 22, 31, 9
60, 90, 63, 147, 22
60, 92, 12, 15, 7
60, 93, 17, 27, 9
60, 94, 6, 8, 5
60, 95, 20, 21, 9
60, 96, 9, 9, 6
60, 97, 11, 10, 6
60, 98, 28, 42, 11
60, 99, 7, 11, 5
60, 101, 18, 23, 9
60, 102, 8, 8, 5
60, 107, 23, 29, 11
60, 108, 8, 10, 5
60, 110, 8, 6, 5
60, 113, 9, 8, 5
60, 115, 7, 7, 5
60, 117, 11, 16, 6
60, 118, 10, 6, 5
60, 119, 9, 8, 5
60, 120, 18, 18, 9
60, 121, 8, 10, 5
60, 122, 11, 11, 6
60, 123, 36, 44, 13
60, 124, 19, 30, 8
61, 1, 7, 11, 5
61, 2, 8, 11, 5
61, 4, 37, 52, 13
61, 5, 17, 23, 9
61, 6, 25, 46, 12
61, 7, 15, 24, 8
61, 12, 26, 48, 11
61, 13, 33, 49, 12
61, 14, 36, 42, 13
61, 15, 38, 62, 14
61, 16, 10, 9, 5
61, 22, 8, 9, 5
61, 23, 58, 307, 29
61, 24, 26, 57, 14
61, 27, 31, 69, 14
61, 30, 8, 12, 5
61, 34, 17, 9, 7
61, 36, 9, 9, 5
61, 44, 25, 62, 12
61, 45, 16, 20, 8
61, 54, 30, 59, 13
61, 55, 14, 15, 8
61, 60, 10, 9, 5
61, 63, 19, 15, 9
61, 65, 10, 11, 6
61, 71, 29, 43, 10
61, 73, 8, 11, 5
61, 80, 6, 7, 5
61, 85, 39, 73, 14
61, 86, 8, 7, 5
61, 91, 20, 22, 9
61, 92, 38, 44, 12
61, 93, 29, 28, 10
61, 99, 19, 34, 9
61, 100, 7, 6, 5
61, 103, 23, 27, 11
61, 104, 18, 21, 9
61, 106, 13, 14, 6
62, 6, 17, 22, 9
62, 8, 52, 103, 17
62, 9, 13, 7, 7
62, 10, 25, 31, 12
62, 11, 16, 22, 8
62, 12, 25, 33, 10
62, 13, 47, 81, 17
62, 17, 57, 122, 20
62, 18, 6, 7, 5
62, 19, 20, 40, 9
62, 20, 9, 13, 6
62, 29, 7, 10, 5
62, 31, 54, 114, 20
62, 32, 14, 15, 8
62, 33, 23, 21, 10
62, 34, 29, 51, 13
62, 36, 9, 15, 6
62, 37, 41, 69, 15
62, 38, 60, 147, 23
62, 40, 28, 52, 12
62, 41, 14, 13, 7
62, 43, 16, 15, 8
62, 44, 7, 9, 5
62, 45, 47, 73, 14
62, 46, 39, 66, 13
62, 47, 6, 12, 5
62, 48, 9, 13, 6
62, 50, 8, 10, 5
62, 51, 68, 348, 35
62, 59, 23, 52, 10
62, 61, 12, 19, 7
62, 62, 7, 10, 8
62, 65, 8, 10, 5
62, 67, 26, 64, 14
62, 73, 11, 11, 6
62, 75, 19, 19, 9
62, 79, 12, 21, 7
62, 80, 18, 10, 8
62, 84, 28, 38, 10
62, 85, 4, 5, 5
62, 90, 39, 57, 13
62, 91, 11, 25, 7
62, 93, 18, 30, 8
62, 99, 8, 11, 5
62, 100, 21, 41, 9
62, 103, 11, 16, 6
62, 104, 17, 16, 7
62, 107, 13, 16, 7
62, 108, 14, 25, 8
62, 109, 9, 14, 6
62, 112, 24, 27, 10
62, 122, 12, 14, 6
62, 124, 16, 20, 8
62, 125, 6, 6, 5
62, 126, 22, 32, 9
62, 134, 8, 6, 5
62, 135, 21, 38, 10
62, 136, 11, 9, 6
63, 1, 13, 18, 7
63, 3, 10, 8, 5
63, 5, 28, 52, 12
63, 6, 24, 41, 12
63, 7, 10, 18, 6
63, 9, 10, 12, 6
63, 11, 23, 33, 10
63, 15, 15, 24, 8
63, 16, 39, 77, 15
63, 18, 6, 12, 6
63, 19, 50, 124, 18
63, 20, 34, 64, 13
63, 21, 32, 43, 12
63, 23, 11, 19, 7
63, 25, 14, 23, 7
63, 27, 15, 24, 8
63, 29, 24, 24, 9
63, 30, 25, 66, 12
63, 33, 59, 83, 17
63, 35, 36, 77, 14
63, 44, 60, 180, 21
63, 45, 12, 8, 6
63, 46, 24, 43, 11
63, 47, 16, 20, 8
63, 49, 53, 90, 14
63, 50, 18, 19, 8
63, 52, 11, 12, 8
63, 53, 6, 7, 5
63, 55, 7, 11, 5
63, 56, 9, 10, 6
63, 58, 15, 18, 6
63, 60, 16, 34, 8
63, 63, 27, 53, 12
63, 65, 21, 31, 11
63, 66, 16, 32, 9
63, 67, 16, 22, 7
63, 69, 13, 23, 7
63, 71, 12, 19, 7
63, 73, 61, 97, 20
63, 75, 63, 146, 20
63, 77, 36, 46, 14
63, 79, 15, 27, 9
63, 80, 26, 54, 13
63, 81, 13, 22, 8
63, 82, 49, 106, 18
63, 99, 21, 32, 10
63, 101, 8, 9, 5
63, 104, 6, 11, 5
63, 106, 13, 12, 7
63, 108, 45, 58, 14
63, 110, 18, 27, 9
63, 112, 8, 11, 6
63, 114, 29, 41, 12
63, 116, 36, 40, 13
63, 123, 7, 8, 5
63, 129, 28, 38, 10
63, 139, 16, 14, 7
63, 142, 13, 23, 8
63, 144, 7, 5, 5
63, 148, 16, 17, 8
63, 149, 12, 16, 8
63, 150, 37, 100, 16
63, 152, 17, 20, 8
63, 155, 9, 12, 6
63, 157, 24, 69, 13
63, 158, 35, 75, 14
63, 160, 52, 69, 16
63, 161, 20, 20, 8
63, 163, 11, 15, 7
63, 165, 9, 10, 6
63, 167, 37, 53, 14
63, 168, 32, 59, 12
63, 174, 24, 52, 12
63, 175, 32, 35, 12
63, 176, 43, 53, 15
63, 178, 18, 26, 8
63, 180, 20, 28, 9
63, 182, 6, 8, 5
63, 184, 8, 9, 6
63, 185, 15, 20, 8
63, 186, 28, 48, 12
63, 188, 6, 7, 6
63, 191, 11, 10, 7
63, 195, 51, 161, 19
63, 196, 44, 42, 13
63, 198, 6, 8, 5
64, 1, 8, 10, 5
64, 3, 6, 12, 5
64, 5, 17, 18, 9
64, 6, 11, 15, 7
64, 10, 12, 18, 7
64, 11, 27, 33, 10
64, 13, 26, 44, 12
64, 14, 11, 11, 6
64, 15, 7, 7, 5
64, 16, 13, 19, 8
64, 17, 71, 118, 18
64, 19, 39, 78, 15
64, 20, 31, 57, 13
64, 21, 8, 15, 7
64, 22, 34, 33, 11
64, 25, 8, 12, 5
64, 26, 25, 46, 12
64, 27, 14, 20, 9
64, 28, 35, 47, 13
64, 29, 9, 18, 6
64, 30, 7, 11, 5
64, 31, 12, 22, 7
64, 32, 10, 13, 6
64, 33, 11, 18, 6
64, 34, 6, 7, 5
64, 36, 6, 8, 5
64, 37, 18, 30, 9
64, 38, 20, 16, 8
64, 39, 23, 38, 10
64, 40, 7, 12, 5
64, 46, 15, 17, 7
64, 49, 14, 22, 8
64, 51, 13, 17, 7
64, 53, 19, 28, 9
64, 55, 10, 10, 5
64, 56, 12, 14, 7
64, 60, 6, 6, 5
64, 63, 26, 52, 11
64, 65, 14, 14, 7
64, 66, 13, 16, 6
64, 69, 28, 40, 11
64, 73, 7, 8, 5
64, 74, 8, 13, 5
64, 75, 11, 11, 6
64, 76, 19, 26, 8
64, 80, 28, 51, 11
64, 82, 16, 18, 7
64, 84, 9, 6, 6
64, 86, 9, 9, 6
64, 87, 16, 35, 9
64, 89, 8, 9, 6
64, 91, 12, 21, 7
64, 100, 8, 5, 5
64, 101, 31, 57, 11
64, 105, 7, 6, 5
64, 113, 26, 52, 11
64, 114, 34, 76, 13
65, 4, 6, 9, 5
65, 5, 33, 111, 17
65, 6, 25, 32, 10
65, 7, 9, 21, 7
65, 8, 14, 22, 7
65, 9, 37, 34, 10
65, 19, 7, 15, 5
65, 32, 18, 18, 8
65, 34, 9, 14, 6
65, 42, 6, 6, 5
65, 59, 13, 24, 7
65, 62, 15, 21, 8
65, 64, 7, 7, 5
65, 68, 9, 9, 6
65, 72, 12, 19, 7
65, 76, 9, 12, 6
65, 79, 7, 13, 5
65, 103, 16, 33, 8
65, 105, 28, 41, 11
65, 106, 26, 50, 12
65, 107, 16, 23, 8
65, 108, 12, 16, 7
65, 109, 19, 20, 10
65, 111, 7, 11, 5
65, 113, 7, 9, 5
65, 115, 30, 43, 12
65, 117, 8, 6, 5
66, 1, 22, 26, 9
66, 7, 36, 29, 9
66, 9, 26, 52, 14
66, 14, 30, 84, 16
66, 18, 16, 33, 9
66, 20, 10, 13, 5
66, 26, 16, 32, 9
66, 29, 8, 14, 6
66, 30, 10, 16, 6
66, 32, 8, 8, 5
66, 35, 6, 9, 5
66, 37, 20, 25, 10
66, 40, 22, 47, 11
66, 43, 16, 41, 9
66, 44, 20, 39, 11
66, 46, 63, 391, 31
66, 47, 26, 65, 14
66, 49, 28, 47, 15
66, 53, 6, 10, 5
66, 55, 24, 44, 13
66, 56, 26, 66, 14
66, 57, 10, 7, 5
67, 2, 5, 5, 5
67, 4, 61, 113, 17
67, 5, 33, 64, 12
67, 9, 11, 11, 6
67, 11, 15, 31, 8
67, 12, 23, 34, 10
67, 13, 31, 57, 15
67, 17, 11, 13, 6
67, 19, 37, 69, 16
67, 20, 28, 64, 12
67, 21, 38, 42, 14
67, 22, 15, 15, 6
67, 23, 37, 83, 16
67, 25, 35, 68, 15
67, 26, 48, 83, 17
67, 27, 19, 27, 9
67, 28, 7, 6, 5
67, 29, 19, 43, 9
67, 30, 29, 70, 14
67, 37, 11, 17, 6
67, 41, 17, 25, 9
67, 43, 7, 9, 5
67, 45, 16, 23, 9
67, 46, 20, 29, 8
67, 48, 56, 112, 16
67, 50, 30, 72, 12
67, 56, 13, 11, 7
67, 64, 7, 10, 5
67, 66, 26, 54, 11
67, 67, 25, 22, 10
67, 69, 6, 6, 5
67, 75, 13, 8, 6
67, 76, 45, 106, 18
67, 77, 11, 11, 6
67, 78, 42, 52, 14
67, 80, 33, 80, 16
67, 81, 36, 61, 12
67, 83, 9, 18, 6
67, 86, 14, 12, 7
67, 90, 11, 20, 6
67, 91, 40, 44, 12
67, 92, 11, 13, 6
67, 95, 21, 38, 10
67, 96, 14, 25, 8
67, 103, 7, 7, 5
67, 106, 12, 17, 7
67, 112, 3, 7, 5
67, 113, 7, 5, 5
67, 114, 9, 9, 5
67, 116, 21, 37, 9
67, 117, 16, 17, 8
67, 118, 15, 22, 8
67, 122, 13, 17, 7
67, 123, 11, 12, 6
67, 126, 7, 15, 5
67, 127, 42, 86, 15
67, 129, 29, 26, 11
67, 131, 13, 14, 7
67, 132, 9, 13, 6
67, 134, 22, 32, 9
67, 138, 15, 17, 7
67, 142, 15, 18, 7
67, 146, 15, 18, 7
67, 147, 7, 10, 5
67, 148, 12, 25, 7
67, 149, 7, 7, 5
67, 152, 9, 11, 6
67, 155, 9, 17, 6
67, 157, 8, 9, 6
67, 158, 18, 23, 8
68, 2, 5, 4, 5
68, 5, 24, 70, 12
68, 9, 27, 29, 10
68, 14, 5, 6, 5
68, 17, 15, 17, 8
68, 21, 18, 25, 8
68, 26, 10, 13, 6
68, 27, 17, 22, 8
68, 31, 10, 10, 5
68, 40, 7, 8, 5
68, 41, 13, 13, 7
68, 48, 21, 11, 7
68, 53, 13, 16, 6
68, 61, 13, 10, 6
68, 62, 6, 6, 5
68, 64, 63, 140, 21
68, 67, 7, 6, 5
68, 69, 7, 7, 5
68, 72, 18, 25, 9
68, 73, 7, 9, 5
68, 77, 7, 10, 5
68, 82, 9, 11, 6
68, 85, 7, 11, 5
68, 87, 19, 30, 9
68, 88, 32, 35, 13
68, 89, 25, 32, 10
68, 94, 9, 10, 6
68, 102, 16, 21, 8
68, 104, 14, 12, 7
68, 110, 9, 14, 6
68, 111, 11, 10, 6
68, 113, 9, 15, 6
68, 114, 9, 8, 5
69, 6, 54, 166, 19
69, 7, 14, 14, 8
69, 8, 12, 17, 7
69, 9, 7, 6, 5
69, 12, 11, 20, 7
69, 13, 29, 41, 13
69, 14, 7, 7, 5
69, 15, 29, 40, 9
69, 17, 27, 41, 11
69, 24, 10, 13, 6
69, 25, 24, 28, 10
69, 26, 7, 10, 6
69, 27, 7, 8, 5
69, 35, 20, 28, 10
69, 36, 12, 15, 7
69, 37, 20, 39, 9
69, 38, 9, 13, 6
69, 39, 6, 11, 5
69, 40, 18, 27, 8
69, 47, 9, 11, 6
69, 51, 15, 9, 6
69, 52, 15, 15, 6
69, 54, 8, 7, 5
69, 62, 7, 6, 5
69, 63, 37, 44, 12
69, 65, 16, 12, 7
70, 5, 30, 58, 12
70, 8, 19, 15, 9
70, 10, 12, 17, 6
70, 12, 10, 12, 7
70, 21, 14, 21, 8
70, 28, 11, 19, 7
70, 29, 9, 16, 6
70, 32, 39, 72, 14
70, 33, 30, 51, 11
70, 34, 15, 18, 8
70, 35, 27, 39, 11
70, 37, 21, 34, 11
70, 38, 19, 29, 10
70, 39, 21, 23, 9
70, 40, 16, 28, 9
70, 41, 13, 15, 6
70, 42, 12, 17, 7
70, 46, 20, 15, 7
70, 47, 40, 111, 16
70, 48, 26, 30, 10
70, 49, 7, 7, 5
70, 53, 40, 70, 13
70, 54, 8, 9, 5
70, 67, 16, 27, 8
70, 69, 12, 23, 7
70, 70, 12, 13, 7
70, 71, 11, 28, 7
70, 72, 21, 26, 10
70, 88, 7, 13, 5
70, 91, 9, 13, 6
70, 92, 6, 9, 5
70, 93, 30, 41, 11
70, 94, 20, 25, 8
70, 96, 10, 16, 6
70, 109, 7, 13, 5
70, 113, 14, 15, 7
70, 114, 13, 11, 6
70, 116, 13, 21, 7
70, 117, 17, 25, 8
70, 118, 24, 32, 9
70, 122, 13, 20, 7
70, 123, 47, 114, 17
70, 124, 13, 16, 7
70, 125, 8, 9, 5
70, 146, 6, 7, 5
70, 159, 12, 25, 7
70, 166, 16, 25, 8
70, 168, 8, 12, 6
70, 169, 27, 29, 10
70, 184, 21, 31, 9
70, 185, 21, 30, 9
70, 191, 17, 27, 8
70, 233, 8, 10, 5
70, 242, 20, 23, 9
70, 247, 22, 45, 10
70, 250, 26, 55, 12
70, 252, 17, 36, 9
70, 267, 17, 16, 7
70, 269, 42, 72, 14
70, 270, 8, 11, 5
70, 271, 9, 18, 6
70, 272, 33, 64, 14
70, 273, 25, 48, 10
70, 275, 13, 16, 7
70, 276, 23, 37, 10
70, 278, 12, 9, 6
70, 279, 16, 22, 8
70, 284, 7, 10, 5
70, 285, 12, 14, 7
70, 286, 9, 11, 6
70, 288, 11, 22, 6
70, 290, 37, 89, 14
70, 293, 8, 5, 5
70, 297, 42, 57, 13
70, 309, 31, 36, 11
70, 311, 6, 12, 5
70, 316, 35, 53, 12
70, 333, 23, 17, 8
70, 334, 36, 62, 13
70, 335, 24, 34, 9
70, 336, 22, 23, 10
70, 344, 23, 43, 11
70, 349, 10, 12, 6
70, 350, 17, 27, 8
70, 353, 7, 12, 5
70, 354, 15, 18, 8
70, 355, 17, 30, 9
70, 359, 14, 31, 8
70, 364, 8, 14, 5
70, 369, 16, 24, 7
70, 406, 20, 29, 9
70, 407, 18, 27, 8
70, 408, 27, 41, 12
70, 409, 7, 11, 5
70, 410, 36, 81, 13
70, 411, 20, 22, 8
70, 413, 53, 135, 19
70, 414, 11, 11, 6
70, 415, 9, 16, 6
70, 417, 12, 17, 7
70, 418, 16, 18, 8
70, 419, 37, 80, 15
70, 424, 12, 16, 6
70, 426, 34, 25, 11
70, 427, 33, 25, 10
70, 429, 10, 11, 6
70, 430, 9, 15, 6
70, 433, 8, 8, 5
70, 435, 8, 6, 5
70, 436, 13, 17, 7
70, 438, 14, 16, 8
70, 440, 13, 14, 6
70, 441, 18, 19, 8
70, 442, 8, 13, 6
70, 443, 16, 15, 7
70, 444, 22, 27, 8
70, 445, 10, 8, 5
70, 446, 15, 11, 7
70, 447, 16, 12, 7
70, 450, 38, 93, 15
70, 452, 12, 14, 7
70, 454, 8, 16, 5
70, 472, 26, 28, 11
70, 473, 8, 9, 5
70, 474, 23, 40, 11
71, 1, 11, 11, 6
71, 2, 14, 18, 7
71, 6, 13, 27, 8
71, 8, 10, 12, 6
71, 9, 38, 115, 17
71, 10, 17, 45, 10
71, 11, 30, 45, 11
71, 16, 41, 65, 14
71, 17, 7, 10, 5
71, 19, 25, 37, 11
71, 22, 9, 16, 6
71, 24, 8, 10, 5
71, 26, 9, 13, 6
71, 27, 16, 26, 9
71, 28, 40, 57, 13
71, 29, 24, 40, 11
71, 30, 15, 22, 8
71, 31, 14, 28, 8
71, 32, 7, 8, 5
71, 33, 21, 17, 7
71, 34, 32, 34, 11
71, 35, 37, 39, 11
71, 37, 12, 16, 7
71, 38, 7, 11, 6
71, 39, 7, 9, 5
71, 40, 16, 22, 8
71, 41, 30, 37, 12
71, 42, 32, 82, 15
71, 44, 41, 86, 15
71, 45, 12, 11, 7
71, 46, 22, 41, 10
71, 47, 54, 94, 17
71, 48, 58, 275, 29
71, 49, 25, 34, 11
71, 51, 8, 10, 5
71, 52, 70, 138, 17
71, 53, 17, 27, 7
71, 54, 38, 52, 12
71, 55, 16, 32, 9
71, 58, 10, 9, 5
71, 59, 35, 47, 11
71, 62, 44, 106, 15
71, 63, 13, 13, 7
71, 64, 39, 64, 13
71, 65, 46, 106, 18
71, 66, 30, 60, 11
71, 67, 9, 9, 6
71, 68, 34, 49, 11
71, 69, 23, 49, 12
71, 70, 37, 117, 18
71, 71, 32, 48, 11
71, 73, 14, 19, 7
71, 74, 8, 16, 6
71, 79, 12, 19, 7
71, 80, 25, 69, 13
71, 82, 17, 14, 7
71, 83, 19, 36, 9
71, 84, 7, 7, 5
71, 85, 16, 22, 8
71, 86, 55, 124, 18
71, 87, 16, 23, 8
71, 88, 19, 18, 8
71, 89, 23, 46, 12
71, 90, 17, 14, 7
71, 92, 10, 7, 5
71, 94, 14, 18, 8
71, 97, 13, 15, 6
71, 98, 9, 9, 6
71, 99, 12, 19, 7
71, 100, 8, 8, 5
71, 103, 26, 53, 11
72, 3, 15, 19, 7
72, 4, 7, 10, 5
72, 6, 36, 60, 15
72, 8, 43, 116, 17
72, 9, 17, 23, 8
72, 10, 15, 31, 8
72, 11, 20, 40, 9
72, 12, 9, 7, 6
72, 13, 16, 30, 9
72, 16, 34, 50, 12
72, 18, 59, 111, 17
72, 19, 25, 24, 9
72, 20, 21, 26, 9
72, 21, 35, 67, 13
72, 22, 8, 11, 5
72, 23, 13, 15, 7
72, 27, 62, 172, 19
73, 1, 9, 18, 7
73, 2, 19, 21, 8
73, 3, 74, 495, 36
73, 4, 7, 12, 5
73, 5, 30, 64, 13
73, 9, 8, 10, 5
73, 14, 16, 22, 8
73, 16, 30, 42, 12
73, 17, 75, 144, 23
73, 18, 84, 233, 25
73, 19, 49, 123, 16
73, 21, 6, 7, 5
73, 22, 27, 32, 10
73, 23, 17, 27, 9
73, 24, 14, 18, 8
73, 26, 30, 43, 11
73, 27, 43, 62, 15
73, 28, 10, 16, 6
73, 38, 30, 84, 15
73, 40, 16, 20, 9
73, 48, 7, 11, 5
73, 54, 24, 21, 9
73, 55, 10, 7, 5
73, 56, 10, 7, 5
73, 57, 12, 15, 6
73, 60, 24, 21, 9
73, 61, 10, 14, 5
73, 62, 21, 25, 8
73, 63, 6, 6, 5
73, 64, 19, 25, 8
73, 65, 11, 12, 7
73, 66, 63, 117, 17
73, 67, 8, 7, 5
73, 68, 18, 36, 10
73, 76, 30, 113, 16
73, 84, 23, 30, 8
73, 85, 29, 39, 12
73, 90, 17, 15, 7
73, 95, 10, 13, 6
73, 101, 41, 73, 15
73, 103, 12, 12, 7
73, 105, 15, 26, 9
73, 106, 78, 183, 25
74, 1, 11, 13, 6
74, 5, 121, 260, 29
74, 6, 6, 11, 5
74, 7, 16, 27, 8
74, 8, 26, 31, 10
74, 9, 15, 13, 7
74, 10, 40, 102, 16
74, 11, 6, 6, 5
74, 12, 37, 81, 14
74, 13, 45, 113, 17
74, 18, 17, 22, 8
74, 19, 19, 23, 7
74, 20, 21, 38, 10
74, 21, 6, 7, 5
74, 23, 18, 29, 9
74, 25, 10, 14, 6
74, 27, 31, 76, 12
74, 28, 7, 8, 5
74, 29, 63, 128, 18
74, 30, 66, 232, 24
74, 31, 13, 14, 6
74, 32, 47, 80, 15
74, 33, 6, 13, 5
74, 35, 16, 15, 7
74, 39, 8, 11, 5
74, 40, 6, 8, 5
74, 41, 15, 17, 8
74, 42, 14, 13, 6
74, 43, 17, 19, 7
74, 44, 16, 12, 7
74, 46, 8, 8, 5
74, 49, 11, 12, 6
74, 50, 18, 33, 9
74, 51, 7, 9, 5
74, 52, 10, 11, 6
74, 53, 9, 15, 6
74, 54, 17, 22, 9
74, 55, 28, 54, 14
74, 58, 12, 13, 7
74, 59, 25, 24, 9
74, 62, 22, 51, 12
74, 65, 9, 10, 5
74, 73, 39, 57, 15
74, 79, 29, 76, 13
74, 82, 13, 23, 7
74, 87, 22, 29, 9
74, 91, 16, 25, 9
74, 92, 49, 145, 19
74, 93, 8, 16, 6
74, 96, 13, 23, 7
74, 101, 13, 16, 7
74, 105, 21, 37, 10
74, 106, 9, 15, 6
74, 109, 15, 12, 6
74, 110, 22, 16, 8
74, 111, 13, 20, 7
74, 126, 7, 10, 5
74, 127, 9, 8, 5
74, 128, 11, 9, 6
75, 1, 16, 23, 8
75, 2, 11, 15, 6
75, 3, 41, 91, 16
75, 4, 21, 17, 10
75, 5, 21, 13, 7
75, 6, 9, 16, 6
75, 7, 9, 12, 6
75, 8, 45, 75, 15
75, 9, 21, 37, 15
75, 16, 56, 90, 16
75, 17, 18, 20, 9
75, 18, 18, 14, 8
75, 19, 26, 28, 14
75, 20, 25, 49, 11
75, 23, 23, 36, 10
75, 24, 7, 6, 5
75, 26, 9, 11, 6
75, 28, 31, 62, 13
75, 32, 11, 17, 6
75, 40, 6, 10, 5
75, 41, 30, 68, 13
75, 46, 7, 8, 5
75, 47, 4, 9, 6
75, 48, 33, 38, 10
75, 49, 7, 11, 5
75, 57, 1, 5, 6
75, 63, 13, 19, 7
76, 1, 7, 6, 5
76, 2, 16, 15, 8
76, 3, 37, 85, 15
76, 4, 4, 9, 5
76, 5, 8, 9, 5
76, 9, 19, 34, 9
76, 10, 22, 28, 8
76, 14, 6, 7, 5
76, 16, 17, 23, 8
76, 18, 11, 15, 10
76, 19, 15, 13, 10
76, 20, 12, 15, 6
76, 24, 14, 28, 8
77, 1, 11, 15, 6
77, 3, 13, 12, 7
77, 4, 27, 39, 13
77, 5, 24, 38, 11
77, 6, 14, 22, 8
77, 9, 11, 11, 7
77, 11, 53, 127, 18
77, 13, 36, 45, 13
77, 16, 20, 22, 10
77, 20, 29, 39, 11
77, 22, 17, 24, 8
77, 25, 29, 44, 11
77, 33, 17, 19, 9
77, 35, 6, 7, 5
77, 36, 13, 14, 7
77, 37, 7, 10, 5
77, 38, 8, 5, 5
77, 43, 30, 50, 11
77, 46, 22, 23, 9
77, 51, 8, 8, 5
78, 1, 12, 15, 8
78, 2, 4, 5, 5
78, 3, 57, 163, 19
78, 4, 42, 69, 14
78, 5, 49, 122, 18
78, 7, 40, 71, 14
78, 8, 20, 40, 10
78, 9, 36, 83, 16
78, 10, 12, 14, 6
78, 12, 21, 58, 11
78, 13, 16, 28, 9
78, 20, 13, 15, 6
78, 23, 8, 8, 5
78, 28, 14, 22, 7
78, 30, 11, 17, 7
78, 31, 14, 12, 7
78, 33, 7, 5, 5
78, 35, 11, 11, 6
78, 36, 8, 9, 5
78, 37, 11, 17, 7
78, 38, 11, 22, 7
78, 39, 14, 14, 6
78, 52, 11, 14, 6
78, 53, 11, 14, 7
78, 61, 14, 13, 7
78, 63, 7, 6, 5
78, 65, 11, 9, 6
78, 69, 9, 9, 6
79, 8, 36, 95, 15
79, 9, 66, 115, 19
79, 10, 18, 13, 7
79, 14, 24, 58, 12
79, 15, 32, 71, 14
79, 16, 14, 30, 8
79, 17, 15, 13, 8
79, 18, 16, 21, 8
79, 19, 29, 35, 10
79, 22, 8, 7, 5
79, 26, 15, 25, 9
79, 27, 23, 31, 10
79, 29, 39, 72, 13
79, 30, 11, 16, 6
79, 33, 57, 89, 18
79, 35, 9, 19, 6
79, 37, 12, 14, 7
79, 38, 29, 33, 11
79, 40, 15, 27, 9
79, 41, 18, 28, 9
79, 42, 40, 65, 14
79, 44, 27, 43, 12
79, 45, 37, 79, 17
79, 46, 23, 33, 11
79, 47, 46, 83, 15
79, 48, 19, 41, 10
79, 49, 25, 49, 10
79, 50, 8, 8, 5
79, 51, 17, 37, 9
79, 52, 19, 40, 10
79, 53, 12, 25, 7
79, 55, 19, 21, 11
79, 56, 66, 170, 22
79, 57, 30, 35, 11
79, 58, 20, 53, 11
79, 61, 16, 36, 9
79, 62, 8, 10, 5
79, 63, 15, 16, 7
79, 67, 8, 7, 5
79, 69, 7, 14, 5
79, 71, 35, 65, 13
79, 72, 11, 14, 7
79, 73, 15, 25, 7
79, 74, 21, 20, 9
80, 1, 7, 7, 5
80, 3, 12, 21, 7
80, 6, 26, 49, 12
80, 7, 13, 19, 7
80, 8, 65, 116, 19
80, 9, 16, 22, 8
80, 12, 18, 23, 8
80, 13, 10, 7, 5
80, 15, 25, 45, 12
80, 27, 45, 59, 13
80, 36, 16, 20, 8
80, 42, 14, 18, 8
80, 44, 14, 25, 9
80, 45, 13, 11, 7
80, 46, 32, 41, 13
80, 47, 16, 13, 7
80, 49, 16, 17, 7
80, 63, 35, 77, 15
80, 64, 7, 8, 6
80, 68, 18, 42, 10
80, 71, 16, 20, 8
80, 75, 6, 6, 5
81, 1, 12, 10, 6
81, 2, 35, 60, 14
81, 4, 16, 19, 7
81, 6, 38, 62, 13
81, 7, 73, 147, 18
81, 11, 6, 10, 6
81, 12, 63, 71, 16
81, 13, 26, 48, 12
81, 15, 25, 34, 11
81, 16, 6, 9, 5
81, 17, 31, 45, 12
81, 18, 13, 9, 7
81, 21, 26, 63, 14
81, 22, 7, 12, 5
81, 26, 9, 7, 5
81, 28, 8, 7, 5
81, 30, 7, 10, 5
81, 31, 9, 12, 6
81, 32, 19, 29, 9
81, 33, 24, 27, 9
81, 34, 26, 48, 11
81, 35, 44, 71, 16
81, 47, 15, 18, 8
81, 49, 8, 8, 5
81, 52, 8, 12, 5
81, 53, 8, 9, 5
81, 54, 8, 9, 5
81, 55, 8, 11, 5
81, 61, 11, 11, 6
81, 62, 8, 14, 5
81, 63, 85, 375, 35
82, 4, 9, 10, 6
82, 5, 12, 25, 7
82, 6, 16, 31, 9
82, 10, 12, 18, 7
82, 15, 34, 38, 12
82, 30, 8, 12, 5
82, 32, 8, 11, 5
82, 46, 7, 11, 5
83, 4, 7, 11, 5
83, 5, 9, 12, 6
83, 6, 17, 18, 7
83, 9, 12, 19, 7
83, 11, 18, 39, 10
83, 12, 7, 6, 5
83, 15, 7, 6, 5
83, 16, 37, 65, 14
83, 18, 23, 44, 11
83, 19, 23, 35, 10
83, 20, 41, 85, 16
83, 21, 13, 14, 7
83, 22, 16, 18, 8
83, 23, 8, 14, 6
83, 24, 16, 21, 8
83, 26, 21, 37, 9
83, 27, 22, 35, 9
83, 29, 25, 49, 11
83, 30, 9, 12, 6
83, 31, 14, 24, 8
83, 32, 29, 46, 13
83, 33, 26, 26, 9
83, 37, 22, 41, 11
83, 38, 24, 34, 9
83, 57, 8, 13, 5
83, 61, 12, 12, 6
83, 63, 7, 7, 5
83, 69, 21, 25, 9
83, 81, 7, 9, 5
83, 85, 6, 3, 5
